LOGOHSUN,AGNFRAC,LOGZ,LOGQ,('C__3_977000A', 'N__3_991000A', 'H__1_102572A', 'BLND_103500A', 'INCI_121500A', 'H__1_121567A', 'N__5_123882A', 'BLND_124000A', 'N__5_124280A', 'SI_2_126474A', 'BLND_130400A', 'SI_2_130928A', 'C__2_133500A', 'BLND_139700A', 'BLND_140200A', 'BLND_140600A', 'N__4_148332A', 'N__4_148650A', 'BLND_148600A', 'SI_2_153343A', 'C__4_154819A', 'BLND_154900A', 'C__4_155078A', 'HE_2_164043A', 'BLND_166600A', 'AL_2_167079A', 'N__4_171860A', 'BLND_175000A', 'BLND_186000A', 'BLND_188800A', 'C__3_190668A', 'BLND_190900A', 'C__3_190873A', 'C__3_229690A', 'O__3_232095A', 'BLND_247100A', 'BLND_232600A', 'BLND_233500A', 'BLND_266500A', 'BLND_279800A', 'MG_2_280271A', 'NE_3_334218A', 'NE_5_342603A', 'BA_C_0', 'BAC__364600A', 'O__2_372603A', 'BLND_372700A', 'O__2_372881A', 'NE_3_386876A', 'HE_1_388863A', 'CA_2_393366A', 'HE_1_402620A', 'S__2_406860A', 'HE_1_447149A', 'BLND_407400A', 'S__2_407635A', 'H__1_410173A', 'H__1_434046A', 'BLND_436300A', 'HE_2_468564A', 'CA_B_468564A', 'AR_4_471126A', 'BLND_472000A', 'AR_4_474012A', 'INCI_486000A', 'H__1_486133A', 'O__3_495891A', 'O__3_500684A', 'HE_1_501568A', 'AR_3_519182A', 'N__1_520026A', 'FE14_530301A', 'O__1_557734A', 'N__2_575461A', 'HE_1_587564A', 'O__1_630030A', 'BLND_630000A', 'S__3_631206A', 'O__1_636378A', 'N__2_654805A', 'H__1_656281A', 'N__2_658345A', 'HE_1_667815A', 'S__2_671644A', 'BLND_672000A', 'S__2_673082A', 'AR_5_700583A', 'AR_3_713579A', 'O__2_731892A', 'O__2_731999A', 'BLND_732500A', 'AR_4_733215A', 'AR_3_775111A', 'BLND_844600A', 'CA_2_849802A', 'CA_2_854209A', 'CA_2_866214A', 'BLND_857900A', 'S__3_906862A', 'H__1_922897A', 'S__3_953062A', 'H__1_954593A', 'HE_1_108303m', 'H__1_187510m', 'H__1_128180m', 'H__1_109380m', 'H__1_100493m', 'H__1_405113m', 'H__1_262513m', 'H__1_216551m', 'H__1_194454m', 'C__2_157636m', 'N__2_121767m', 'N__2_205244m', 'N__3_573238m', 'O__1_631679m', 'O__1_145495m', 'O__3_518004m', 'O__3_883323m', 'O__4_258832m', 'NE_2_128101m', 'NE_3_155509m', 'NE_3_360036m', 'NE_5_143228m', 'NE_5_242065m', 'NE_6_764318m', 'NA_3_731706m', 'NA_4_903098m', 'NA_4_213162m', 'NA_6_143228m', 'NA_6_861836m', 'MG_4_448712m', 'MG_5_560700m', 'MG_5_135464m', 'MG_7_550177m', 'MG_7_900655m', 'MG_8_302765m', 'AL_5_290450m', 'AL_6_365932m', 'AL_6_911329m', 'AL_8_582933m', 'AL_8_369722m', 'SI_2_348046m', 'SI_6_196247m', 'SI_7_248071m', 'SI_7_651288m', 'SI_9_392820m', 'SI_9_258394m', 'SI10_143008m', 'S__3_187078m', 'S__3_334704m', 'S__4_105076m', 'S__8_991400A', 'S__9_125201m', 'S__9_375414m', 'S_11_191960m', 'S_11_139238m', 'AR_2_698337m', 'AR_3_898898m', 'AR_3_218253m', 'AR_5_789971m', 'AR_5_130985m', 'AR_6_452800m', 'AR10_553402A', 'AR11_259535m', 'CA_4_320610m', 'CA_5_415739m', 'CA_5_114792m', 'CA_8_232117m', 'SC_5_231119m', 'TI_6_171509m', 'V__7_130376m', 'CR_8_101065m', 'MN_9_796849A', 'NI12_423090A', 'O__3_166081A', 'O__3_166615A', 'O__5_121834A', 'SI_3_189203A', 'BLND_233500A_1')
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,8.227,0.003904255,0.008033531,0.029751076,0.001673189,209.2740559,8.970839309,0.006109062,0.010792187,0.004683125,0.005797309,0.019425323,0.005715017,0.050085365,0.01280646,0.002826163,0.000858294,0.001857031,0.001256198,0.003113228,0.005269412,0.01849621,0.038274261,0.019360104,0.466605204,0.030967356,0,2.41E-05,0.022590658,0.003037731,0.007100662,0.106371645,0.179700198,0.070593458,0.001198422,0.007848119,0.027097931,0.078218261,0.002379362,0.000521034,0.150075121,0.055374582,0.000598204,0.003909376,2.761285256,14.1651301,0.741856177,1.731236768,0.973536844,0.596633204,0.103076555,3.32E-06,0.021036331,0.02163935,0.043549819,0.028365089,0.006725739,0.264460835,0.477736803,0.03162535,0.060940381,0.076381206,0.012026907,0.000190589,0.008516014,33.26674862,1,1.853342894,5.529604589,0.025736188,0.00139005,0.007224954,0,0.001108004,0.008510893,0.112094516,0.042549341,0.056146281,0.031257597,0.013591477,0.186293792,2.807928703,0.549170252,0.031541692,0.304292153,0.542477634,0.23819231,0.001197398,0.193539575,0.004406884,0.012986068,0.033583965,2.63E-05,0.045943454,0.00037926,1.10E-08,9.75E-08,5.15E-08,1.60E-07,0.524004644,0.025642969,1.316294475,0.037130369,0.272655877,0.313446698,0.159226251,0.089483029,0.055736529,0.070887113,0.042621048,0.02678208,0.017847777,0.015839309,0.024902342,0.006200232,0.588608892,0.013782353,0.001312299,1.845045414,1.832650413,0.507034078,0.102274124,1.170559312,0.106511644,0.041214232,0.049716588,0.000583828,0.031203988,0.007080858,0.000580585,1.46E-05,8.94E-06,0.011612375,0.00196961,0.000165478,2.04E-07,2.92E-07,1.31E-12,2.74E-05,8.69E-06,7.53E-07,8.40E-15,3.41E-15,0.020068292,2.22E-05,3.83E-07,2.27E-08,0,0,0,0.755104828,1.092569829,0.769651028,1.36E-07,6.90E-14,3.22E-15,0,0,0.009264495,0.198873182,0.01338865,0.005897016,0.010208632,0.00062057,0,0,2.66E-06,2.63E-07,1.88E-08,4.99E-11,7.98E-08,2.34E-07,1.28E-09,4.91E-10,1.69E-11,0,0.007874752,0.023086458,4.47E-05,0.002860138,0.002379362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,8.477,0.006194374,0.012732244,0.031355399,0.00850806,219.0656611,6.667619831,0.010320263,0.019823069,0.009503163,0.005964185,0.019325875,0.00586732,0.050666619,0.015668227,0.007701326,0.002133431,0.004861851,0.003283519,0.008145262,0.005335454,0.035739715,0.06787361,0.031370411,0.491403653,0.041169532,0,5.61E-05,0.029137148,0.003763449,0.00745541,0.128705723,0.218318619,0.085270043,0.001896844,0.009450263,0.02173035,0.061025128,0.00198992,0.000438539,0.116274082,0.043728777,0.000690424,0.013453194,2.577760303,13.33309504,0.553633342,1.285806198,0.71623119,0.622940272,0.100250206,2.57E-06,0.02095793,0.016521786,0.043424956,0.021654216,0.005132073,0.264696,0.478107016,0.038081281,0.063570075,0.078911249,0.018863352,0.000468063,0.013401723,34.82324767,1,2.050720234,6.118597419,0.025631054,0.001336562,0.004437931,0,0.000868857,0.006494621,0.111974122,0.032480252,0.042860207,0.031111627,0.010375666,0.134338921,2.806912821,0.39600386,0.031421167,0.2209565,0.396325553,0.175376202,0.002704686,0.180666262,0.003460056,0.010215177,0.026923902,4.54E-05,0.042885227,0.000373593,8.53E-09,7.54E-08,3.95E-08,1.23E-07,0.504164135,0.025634271,1.266433142,0.037134074,0.279461701,0.313096472,0.159123566,0.089444901,0.055731494,0.070790292,0.042567109,0.026755549,0.017832863,0.010072917,0.016257998,0.00382314,0.58959145,0.010057905,0.000951889,1.984916181,1.817850377,0.687421811,0.071340744,1.191836151,0.108399757,0.100225185,0.120695571,0.002755799,0.032023805,0.008256782,0.000679165,5.57E-05,3.44E-05,0.015195696,0.004967652,0.000417665,1.99E-06,2.78E-06,1.46E-11,4.24E-05,2.65E-05,2.31E-06,6.28E-11,2.56E-11,0.01475319,8.76E-05,3.04E-06,1.84E-07,4.11E-14,2.01E-14,0,0.722414841,1.017085463,1.143582228,1.29E-06,1.07E-12,5.07E-14,0,0,0.006394181,0.184337134,0.012407335,0.011426171,0.019553204,0.001562891,8.39E-14,0,3.56E-06,4.90E-07,3.52E-08,2.77E-10,1.09E-07,5.65E-07,4.04E-09,2.20E-09,1.58E-10,0,0.01046288,0.030699861,0.000226965,0.003005219,0.00198992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,8.727,0.009116994,0.018754687,0.033792563,0.02033744,234.478537,4.94031678,0.015119366,0.02962545,0.014505701,0.005991277,0.018765782,0.005801898,0.049912006,0.018453592,0.017207897,0.004484658,0.011047517,0.007450838,0.018498737,0.005221517,0.06099166,0.110559339,0.048301324,0.525212335,0.052792869,0,0.000123544,0.035366899,0.004260846,0.007312725,0.149996174,0.255578086,0.099192746,0.002786288,0.011023797,0.018082485,0.048768077,0.001704147,0.000371306,0.09352284,0.035715433,0.000780779,0.037624914,2.351251052,12.30736858,0.427614967,0.985691331,0.542237356,0.644119673,0.096243018,2.08E-06,0.020865789,0.013188079,0.043281812,0.017281353,0.004093657,0.264978193,0.478575254,0.044418089,0.067300482,0.082756906,0.026212028,0.000932283,0.0186797,37.27331854,1,2.20686357,6.584283419,0.025511516,0.001268383,0.00276582,0,0.000704683,0.005119749,0.111867779,0.025748718,0.033977734,0.03,0.008225189,0.1003405,2.805073074,0.295791568,0.031270947,0.165961435,0.300179815,0.134218379,0.005350448,0.166504706,0.002817086,0.008338052,0.02239498,6.79E-05,0.03952483,0.000366696,6.90E-09,6.10E-08,3.17E-08,9.96E-08,0.471229627,0.025615196,1.183678935,0.03712258,0.287286709,0.312506695,0.158933354,0.089364144,0.055704339,0.070617492,0.042474558,0.026707093,0.017803964,0.006382661,0.010750631,0.002354312,0.561710919,0.007649782,0.000717844,2.066225419,1.718608922,0.872101921,0.050883771,1.200933507,0.109193511,0.211293902,0.254070702,0.01101385,0.032683067,0.008753156,0.000721937,0.00018762,0.000116669,0.016810391,0.009700436,0.00080909,1.37E-05,1.87E-05,1.29E-07,5.84E-05,6.82E-05,5.98E-06,8.17E-10,3.37E-10,0.010845895,0.000262151,1.75E-05,1.07E-06,5.83E-13,2.89E-13,0,0.670747571,0.91223506,1.551763716,9.95E-06,7.64E-09,3.65E-10,0,0,0.00454702,0.167839927,0.011296197,0.019642283,0.033233989,0.003753615,1.17E-12,0,4.50E-06,8.42E-07,6.10E-08,1.35E-09,1.49E-07,1.33E-06,1.21E-08,9.43E-09,7.27E-10,0,0.013406152,0.039383273,0.000907988,0.002952598,0.001704147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,8.977,0.012106696,0.025024496,0.037393744,0.031847075,256.6391692,3.844604497,0.022053934,0.042674092,0.020620996,0.005962481,0.018042377,0.005560487,0.048255936,0.02089276,0.032244043,0.007642896,0.021196767,0.014275784,0.03547297,0.004971316,0.084854068,0.151053138,0.064314727,0.570160379,0.065022403,0,0.000243001,0.039922951,0.004487249,0.007090993,0.165399271,0.283099535,0.109224907,0.003694736,0.012504083,0.016181902,0.041243667,0.001532306,0.000327281,0.080331644,0.031002889,0.000864327,0.084041707,2.107240065,11.21267954,0.355964993,0.807964491,0.436372011,0.664838156,0.090766718,1.79E-06,0.0207529,0.011421214,0.043113772,0.014962523,0.00354156,0.265294586,0.479125665,0.0503664,0.07243834,0.088350572,0.032630962,0.001518404,0.023317282,40.79603032,1,2.333528747,6.962020016,0.025373309,0.00121247,0.00180562,0,0.000606005,0.00431724,0.111795988,0.021754533,0.028707341,0.028444789,0.006949458,0.080871823,2.802646455,0.23839454,0.031084125,0.132481889,0.242967212,0.110485323,0.009128596,0.154252334,0.002478414,0.007364432,0.020028475,8.90E-05,0.036616557,0.000366609,5.92E-09,5.24E-08,2.71E-08,8.55E-08,0.436204514,0.025582262,1.095724635,0.037095599,0.299610569,0.311636866,0.158649135,0.089234119,0.055650936,0.070365563,0.042339098,0.026634144,0.017759307,0.004044429,0.007315858,0.001447929,0.509568276,0.006198233,0.000573845,2.090783468,1.540680876,1.026715799,0.038631129,1.202504083,0.109304468,0.376274025,0.45215862,0.035385453,0.03316779,0.008663373,0.000715883,0.00053553,0.000334856,0.016630794,0.015181525,0.001254009,6.71E-05,9.11E-05,1.09E-06,7.09E-05,0.000143558,1.27E-05,5.39E-09,2.26E-09,0.008193962,0.000581634,7.00E-05,4.35E-06,6.76E-12,3.40E-12,0,0.616808341,0.795234705,1.893723043,6.15E-05,1.82E-07,8.76E-09,0,0,0.003469662,0.152485239,0.010261296,0.029714417,0.049729911,0.008232905,2.09E-09,1.69E-16,5.29E-06,1.28E-06,9.31E-08,5.77E-09,1.98E-07,2.85E-06,3.17E-08,3.61E-08,2.94E-09,0,0.016496378,0.048519744,0.002908463,0.002869687,0.001532306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,9.227,0.014389578,0.029921325,0.042148278,0.046700296,283.6356905,3.228942984,0.032697612,0.061805813,0.029107738,0.005909848,0.017651796,0.005239726,0.046496668,0.022692984,0.051962236,0.010491485,0.033989263,0.022840615,0.056830803,0.004639485,0.1013097,0.180521103,0.076786375,0.621343947,0.076578119,0,0.000406692,0.042660126,0.004483987,0.007144113,0.175370233,0.301231026,0.115790448,0.00438657,0.013871714,0.015847371,0.037626805,0.001461079,0.000306636,0.074393743,0.028854591,0.000944789,0.151467049,1.877915587,10.24851907,0.324569604,0.715429471,0.375546094,0.690901518,0.083441318,1.64E-06,0.020642355,0.010939004,0.042977138,0.014326638,0.00338768,0.265642355,0.479776009,0.055835802,0.078359867,0.094918549,0.037191781,0.002097186,0.026653091,45.0874676,1,2.449833395,7.309329878,0.02524528,0.001194465,0.001261153,0,0.00055933,0.003946964,0.111981673,0.019874583,0.026226398,0.027330618,0.006349037,0.071445761,2.800120326,0.21061181,0.030903369,0.11294428,0.212069604,0.099125324,0.013442244,0.146871529,0.002408043,0.007197797,0.01959552,0.000105077,0.034864402,0.000386426,5.43E-09,4.81E-08,2.49E-08,7.84E-08,0.411990929,0.025535913,1.034894484,0.037051092,0.322089041,0.310519252,0.158279341,0.089059608,0.055576638,0.070034247,0.042161699,0.026537394,0.017699926,0.002577888,0.005085154,0.000883747,0.440012958,0.005502592,0.000498056,2.054470566,1.293548686,1.109450204,0.032180211,1.201360607,0.109140133,0.559144761,0.671880785,0.08849963,0.033506572,0.008279341,0.000684839,0.00125199,0.000786514,0.01571779,0.019898649,0.001627869,0.000237315,0.000322348,5.96E-06,7.76E-05,0.000243387,2.15E-05,2.53E-08,1.08E-08,0.006430026,0.000988338,0.000197385,1.24E-05,4.81E-08,2.42E-08,4.95E-13,0.578535728,0.681599408,2.086727138,0.000275384,1.41E-06,6.90E-08,0,0,0.002936366,0.14145224,0.00951268,0.039449741,0.065290633,0.015874676,1.14E-07,3.99E-15,5.80E-06,1.67E-06,1.22E-07,2.03E-08,2.41E-07,5.25E-06,6.90E-08,1.13E-07,1.02E-08,4.01E-15,0.019414106,0.057154757,0.007702703,0.002899852,0.001461079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,9.477,0.015804463,0.032901977,0.047651824,0.065503363,312.2478093,2.919553699,0.045089668,0.085423884,0.040333197,0.00589464,0.01758712,0.004887711,0.045143672,0.023563277,0.072187691,0.012087834,0.045989912,0.030853373,0.076844304,0.004274608,0.110530874,0.20054514,0.087298757,0.670114123,0.086697575,0,0.000566334,0.044644895,0.004370287,0.007511208,0.184379458,0.317413899,0.121973711,0.004813328,0.015187487,0.016808641,0.036458121,0.001455217,0.000301681,0.07275321,0.028257591,0.001029753,0.225132464,1.687640106,9.494090075,0.317250866,0.667770532,0.335627675,0.724984716,0.074388628,1.58E-06,0.020568066,0.01140106,0.042952415,0.014927654,0.003526646,0.265936417,0.480436112,0.06106073,0.084002445,0.101125943,0.040254229,0.002557418,0.028953536,49.63572448,1,2.573007948,7.676788262,0.025171184,0.001216426,0.000877267,0,0.000542592,0.003836051,0.112747096,0.019113002,0.025221622,0.027095476,0.006105563,0.067576931,2.797483187,0.199200122,0.030792745,0.099475239,0.193707968,0.094232729,0.017278378,0.14430915,0.002555686,0.007695639,0.02075912,0.00011638,0.034255655,0.000427991,5.24E-09,4.63E-08,2.40E-08,7.55E-08,0.402282454,0.025480436,1.010495211,0.036989505,0.359654575,0.309257184,0.157845934,0.088847565,0.05547687,0.069655594,0.041958427,0.026425005,0.017629916,0.00161453,0.003496637,0.000527461,0.361070919,0.005038415,0.000439495,1.947320155,1.011616059,1.119981659,0.028778785,1.200529855,0.108931119,0.703841451,0.842622784,0.170542083,0.033759425,0.007923884,0.000655645,0.002355462,0.001483799,0.014988792,0.022945792,0.001861779,0.000618555,0.000842317,2.39E-05,7.98E-05,0.000339551,3.01E-05,8.53E-08,3.70E-08,0.005084318,0.001358773,0.000407907,2.59E-05,2.66E-07,1.36E-07,5.43E-12,0.558538822,0.5718871,2.156714897,0.000845832,7.18E-06,3.57E-07,7.05E-12,2.62E-12,0.002665784,0.13487365,0.009051355,0.046647646,0.076309354,0.026158549,9.14E-07,5.74E-12,6.09E-06,1.90E-06,1.39E-07,5.64E-08,2.68E-07,7.97E-06,1.22E-07,2.76E-07,2.94E-08,4.71E-14,0.021979315,0.06470858,0.016772468,0.003061952,0.001455217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,9.727,0.016676083,0.034601196,0.05340534,0.089996677,339.4704775,2.786363133,0.057915143,0.109261106,0.05134707,0.005916694,0.01788911,0.004523817,0.04424615,0.023666224,0.087908497,0.012823751,0.054654924,0.036653927,0.091309405,0.003910823,0.118860086,0.218450205,0.096665559,0.710258115,0.096045198,0,0.000672759,0.046872715,0.00423751,0.008074665,0.19535283,0.336856098,0.129843802,0.005073723,0.01654481,0.018948709,0.036572505,0.001483272,0.000305013,0.07328016,0.028458513,0.001123795,0.286412983,1.540157306,8.928769248,0.321081201,0.635482442,0.300066467,0.764428935,0.064179683,1.56E-06,0.020562202,0.012632658,0.04311953,0.016539271,0.003906226,0.266173701,0.480934973,0.066445109,0.088611942,0.106153761,0.042621026,0.00287975,0.030823086,53.96311067,1,2.705494627,8.071895425,0.025189432,0.001264097,0.00060236,0,0.000542522,0.003861305,0.11440678,0.018995237,0.025065913,0.027563975,0.006067907,0.066328791,2.795114656,0.195524537,0.030815886,0.087415531,0.178940955,0.091525424,0.019896422,0.144704775,0.002900299,0.008795835,0.023374875,0.000125202,0.034350282,0.000494306,5.19E-09,4.59E-08,2.38E-08,7.49E-08,0.403201507,0.025422067,1.012794948,0.036920904,0.413647945,0.308009305,0.157405561,0.088639637,0.055367786,0.069275507,0.041756951,0.026312728,0.01755899,0.000997286,0.002333056,0.000309865,0.279865958,0.004721391,0.000388678,1.76038551,0.734352498,1.089453861,0.027025036,1.200288025,0.108640744,0.787027805,0.931815664,0.260806469,0.033966988,0.007747314,0.000640855,0.003618367,0.002279883,0.014715299,0.024491525,0.001978177,0.001242107,0.00168777,7.43E-05,8.05E-05,0.000409715,3.64E-05,2.20E-07,9.72E-08,0.003914867,0.001610668,0.00065365,4.18E-05,1.03E-06,5.39E-07,5.94E-09,0.546864961,0.459632214,2.16821757,0.001811011,2.49E-05,1.26E-06,9.77E-11,3.80E-11,0.002540434,0.131134375,0.008760939,0.050786529,0.082003988,0.036446217,5.92E-06,2.37E-10,6.28E-06,2.01E-06,1.47E-07,1.24E-07,2.79E-07,1.02E-05,1.80E-07,5.24E-07,7.09E-08,6.84E-11,0.024368561,0.071668328,0.029210147,0.003315941,0.001483272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0,9.977,0.017274072,0.035730011,0.055373735,0.117085873,362.7152749,2.752559626,0.067727999,0.127294786,0.059566787,0.005950169,0.018329289,0.004154465,0.043677576,0.023455643,0.098496775,0.013539682,0.060578801,0.040682961,0.101260579,0.003553826,0.126217672,0.232887495,0.103574599,0.739776292,0.105498017,0,0.000727822,0.04960999,0.004121678,0.008723442,0.208226312,0.359904125,0.139598745,0.005250044,0.017970646,0.022354264,0.037252767,0.001525064,0.000311754,0.074960052,0.029074984,0.001225129,0.327857016,1.432680357,8.523998343,0.325838906,0.600284074,0.260957566,0.805586791,0.054309641,1.57E-06,0.020640942,0.014592531,0.043517784,0.019109901,0.00451737,0.266360892,0.481387229,0.072101556,0.091992661,0.109782802,0.044730426,0.003132331,0.032641297,57.65816417,1,2.84103687,8.47665266,0.025321655,0.001323844,0.000391951,0,0.000549127,0.003956146,0.117109546,0.019096289,0.02519974,0.028397349,0.006100491,0.066076818,2.793395277,0.194786057,0.031013789,0.074474759,0.162087945,0.087613186,0.021384269,0.146582234,0.003460318,0.010539741,0.027556963,0.000133598,0.034794934,0.00057335,5.21E-09,4.61E-08,2.39E-08,7.52E-08,0.410327277,0.025369,1.030715512,0.036852696,0.482488016,0.306924306,0.157021957,0.088447653,0.055266024,0.068941232,0.041577203,0.02621057,0.017494822,0.000600047,0.001492395,0.000178831,0.203456235,0.004324259,0.000326443,1.4980174,0.492258981,1.046221223,0.026016453,1.199621235,0.108060602,0.826478073,0.955850151,0.332828313,0.034157543,0.007719714,0.000638042,0.004676274,0.002948926,0.014742854,0.025289105,0.002037226,0.001980588,0.002675031,0.000178949,8.13E-05,0.000451275,4.01E-05,4.45E-07,2.01E-07,0.002853465,0.001752323,0.000859738,5.54E-05,2.98E-06,1.58E-06,3.43E-08,0.529679825,0.344729834,2.144404332,0.00286252,5.99E-05,3.09E-06,6.48E-08,2.58E-08,0.00246529,0.128874948,0.008533467,0.052950228,0.08402675,0.04363674,2.80E-05,2.16E-09,6.43E-06,2.06E-06,1.51E-07,2.16E-07,2.84E-07,1.14E-05,2.26E-07,7.99E-07,1.43E-07,4.27E-10,0.026813636,0.07867077,0.040545659,0.003628514,0.001525064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.32,0.176091259,6.477,1.03E-05,3.48E-06,0.030792544,0,240.6569771,23.94446979,5.05E-10,7.73E-10,2.68E-10,0.002331715,0.018404484,0.002313302,0.015729975,2.37E-05,6.91E-08,3.03E-07,1.29E-07,8.79E-08,2.17E-07,0.00268106,3.44E-05,6.78E-05,3.33E-05,0.163576224,0.000251831,0,3.33E-11,0.000283963,7.20E-05,0.000572313,0.013940885,0.023239262,0.00929023,3.18E-06,9.27E-05,0.04942319,0.339112299,0.004938408,0.001006224,0.618588281,0.209297399,0.000110767,3.30E-11,3.168936975,16.49286319,1.995307306,4.723000717,2.717525908,0.190780812,0.113243825,3.56E-05,0.022401421,0.117594343,0.046324057,0.154278824,0.03668774,0.264579939,0.47797041,0.000369843,0.021852636,0.028127159,2.00E-05,8.87E-08,1.40E-05,38.53874731,1,0.032721762,0.097630841,0.027209803,0.000826729,0.177263247,0,0.007201655,0.031278759,0.118940233,0.371179039,0.489799909,0.007621391,0.11856547,1.015903018,2.817050121,2.994688131,0.033686372,2.146972561,3.759694975,1.612820179,7.31E-07,0.151160138,0.008539725,0.025013361,0.061308088,3.16E-08,0.035882813,0.000464153,1.18E-07,1.05E-06,5.76E-07,1.74E-06,0.160838819,0.025755393,0.404027895,0.037378609,0.254748094,0.317046862,0.160685655,0.090184449,0.056116796,0.071987225,0.043215147,0.027121163,0.018062634,0.227732516,0.209411458,0.065231702,0.021514045,0.180284169,0.01746008,0.040956788,0.050237894,0.000181177,0.787851137,0.504855634,0.045942775,1.08E-09,1.32E-09,0,0.016311673,3.36E-05,2.72E-06,1.94E-14,1.16E-14,2.34E-05,1.33E-11,1.08E-12,0,0,0,2.74E-08,1.87E-14,1.59E-15,0,0,0.095978622,7.80E-14,0,0,0,0,0,0.253946425,0.401518608,0.00162465,0,0,0,0,0,0.123118034,0.177347976,0.011889135,5.35E-06,9.59E-06,4.16E-10,0,0,5.84E-08,3.14E-10,2.20E-11,0,1.53E-09,3.41E-14,1.13E-16,0,0,0,6.36E-05,0.000186108,2.41E-12,0.000230662,0.004938408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
