LOGOHSUN,AGNFRAC,LOGZ,LOGQ,('C__3_977000A', 'N__3_991000A', 'H__1_102572A', 'BLND_103500A', 'INCI_121500A', 'H__1_121567A', 'N__5_123882A', 'BLND_124000A', 'N__5_124280A', 'SI_2_126474A', 'BLND_130400A', 'SI_2_130928A', 'C__2_133500A', 'BLND_139700A', 'BLND_140200A', 'BLND_140600A', 'N__4_148332A', 'N__4_148650A', 'BLND_148600A', 'SI_2_153343A', 'C__4_154819A', 'BLND_154900A', 'C__4_155078A', 'HE_2_164043A', 'BLND_166600A', 'AL_2_167079A', 'N__4_171860A', 'BLND_175000A', 'BLND_186000A', 'BLND_188800A', 'C__3_190668A', 'BLND_190900A', 'C__3_190873A', 'C__3_229690A', 'O__3_232095A', 'BLND_247100A', 'BLND_232600A', 'BLND_233500A', 'BLND_266500A', 'BLND_279800A', 'MG_2_280271A', 'NE_3_334218A', 'NE_5_342603A', 'BA_C_0', 'BAC__364600A', 'O__2_372603A', 'BLND_372700A', 'O__2_372881A', 'NE_3_386876A', 'HE_1_388863A', 'CA_2_393366A', 'HE_1_402620A', 'S__2_406860A', 'HE_1_447149A', 'BLND_407400A', 'S__2_407635A', 'H__1_410173A', 'H__1_434046A', 'BLND_436300A', 'HE_2_468564A', 'CA_B_468564A', 'AR_4_471126A', 'BLND_472000A', 'AR_4_474012A', 'INCI_486000A', 'H__1_486133A', 'O__3_495891A', 'O__3_500684A', 'HE_1_501568A', 'AR_3_519182A', 'N__1_520026A', 'FE14_530301A', 'O__1_557734A', 'N__2_575461A', 'HE_1_587564A', 'O__1_630030A', 'BLND_630000A', 'S__3_631206A', 'O__1_636378A', 'N__2_654805A', 'H__1_656281A', 'N__2_658345A', 'HE_1_667815A', 'S__2_671644A', 'BLND_672000A', 'S__2_673082A', 'AR_5_700583A', 'AR_3_713579A', 'O__2_731892A', 'O__2_731999A', 'BLND_732500A', 'AR_4_733215A', 'AR_3_775111A', 'BLND_844600A', 'CA_2_849802A', 'CA_2_854209A', 'CA_2_866214A', 'BLND_857900A', 'S__3_906862A', 'H__1_922897A', 'S__3_953062A', 'H__1_954593A', 'HE_1_108303m', 'H__1_187510m', 'H__1_128180m', 'H__1_109380m', 'H__1_100493m', 'H__1_405113m', 'H__1_262513m', 'H__1_216551m', 'H__1_194454m', 'C__2_157636m', 'N__2_121767m', 'N__2_205244m', 'N__3_573238m', 'O__1_631679m', 'O__1_145495m', 'O__3_518004m', 'O__3_883323m', 'O__4_258832m', 'NE_2_128101m', 'NE_3_155509m', 'NE_3_360036m', 'NE_5_143228m', 'NE_5_242065m', 'NE_6_764318m', 'NA_3_731706m', 'NA_4_903098m', 'NA_4_213162m', 'NA_6_143228m', 'NA_6_861836m', 'MG_4_448712m', 'MG_5_560700m', 'MG_5_135464m', 'MG_7_550177m', 'MG_7_900655m', 'MG_8_302765m', 'AL_5_290450m', 'AL_6_365932m', 'AL_6_911329m', 'AL_8_582933m', 'AL_8_369722m', 'SI_2_348046m', 'SI_6_196247m', 'SI_7_248071m', 'SI_7_651288m', 'SI_9_392820m', 'SI_9_258394m', 'SI10_143008m', 'S__3_187078m', 'S__3_334704m', 'S__4_105076m', 'S__8_991400A', 'S__9_125201m', 'S__9_375414m', 'S_11_191960m', 'S_11_139238m', 'AR_2_698337m', 'AR_3_898898m', 'AR_3_218253m', 'AR_5_789971m', 'AR_5_130985m', 'AR_6_452800m', 'AR10_553402A', 'AR11_259535m', 'CA_4_320610m', 'CA_5_415739m', 'CA_5_114792m', 'CA_8_232117m', 'SC_5_231119m', 'TI_6_171509m', 'V__7_130376m', 'CR_8_101065m', 'MN_9_796849A', 'NI12_423090A', 'O__3_166081A', 'O__3_166615A', 'O__5_121834A', 'SI_3_189203A', 'BLND_233500A_1') 
8.76,0.32,-0.397940009,6.477,5.81E-06,1.66E-06,0.023232647,0,133.4155482,25.74201608,1.05E-10,1.65E-10,5.96E-11,0.0012133,0.010567923,0.001314168,0.008687018,1.66E-05,2.03E-07,8.39E-07,1.32E-07,8.98E-08,2.22E-07,0.001752779,2.09E-05,3.22E-05,1.12E-05,0.16319549,0.000655498,0,1.48E-11,0.000267081,6.02E-05,0.001239309,0.013856305,0.023078574,0.009217784,1.79E-06,0.000198962,0.076680867,0.233098434,0.007607867,0.001507768,0.890995868,0.299923124,0.000231705,4.79E-11,3.24481886,15.92651911,2.700983376,6.39834716,3.685255774,0.302024408,0.104875236,5.19E-05,0.020506743,0.152426407,0.042371633,0.199916717,0.04749031,0.264185272,0.473814024,0.000792658,0.021625933,0.027613633,2.97E-05,2.09E-07,2.09E-05,18.60597713,1,0.053601973,0.159921842,0.025028668,0.001286652,0.083035972,0,0.010581377,0.016112303,0.108594125,0.500496493,0.660431148,0.011665973,0.159876998,0.439091579,2.803933502,1.294339985,0.030727442,2.562061565,4.481565713,1.919632275,8.90E-07,0.193789039,0.013245459,0.038819309,0.095111951,5.43E-08,0.046000833,0.000358852,1.72E-07,1.53E-06,8.41E-07,2.54E-06,0.206050802,0.025654249,0.517569429,0.036586694,0.238127422,0.311425734,0.158015952,0.089064352,0.055197156,0.070155995,0.042272334,0.026519107,0.01763125,0.113363657,0.080194753,0.025266024,0.010396874,0.223328742,0.021545213,0.052849226,0.065223101,0.00023832,0.808930459,0.625516512,0.057051795,1.07E-09,1.31E-09,0,0.019317083,3.56E-05,2.90E-06,1.89E-14,1.14E-14,2.47E-05,1.29E-11,1.06E-12,0,0,0,3.01E-08,1.83E-14,1.57E-15,0,0,0.102024408,8.12E-14,0,0,0,0,0,0.292940197,0.459015343,0.002019635,0,0,0,0,0,0.119955796,0.199759762,0.013469362,5.49E-06,9.67E-06,4.13E-10,0,0,5.70E-08,3.00E-10,2.12E-11,0,1.86E-09,3.55E-14,1.17E-16,0,0,0,0.000166197,0.000486723,7.73E-12,0.00049835,0.007607867
8.76,0.32,-0.397940009,6.727,2.17E-05,1.12E-05,0.023239284,1.09E-11,132.6380485,25.43309343,2.40E-08,3.76E-08,1.36E-08,0.001630183,0.011102796,0.00168865,0.012305904,7.26E-05,1.63E-06,3.37E-06,1.00E-06,6.78E-07,1.68E-06,0.002107605,0.000119257,0.000184514,6.48E-05,0.230361123,0.002066302,0,2.03E-09,0.000818292,0.000111531,0.002219668,0.022775938,0.03793389,0.015143303,6.68E-06,0.00060563,0.085010509,0.220358576,0.007506847,0.001466594,0.759473919,0.255783071,0.000334501,1.19E-07,3.249793007,15.74008025,2.863766639,6.771861665,3.895611744,0.396630788,0.104502898,3.83E-05,0.020378957,0.1322368,0.042096045,0.173406152,0.041172537,0.264320744,0.474014394,0.002415196,0.030483727,0.038835106,9.61E-05,8.07E-07,6.77E-05,18.49754793,1,0.155385007,0.463601045,0.024933444,0.001492198,0.058636393,0,0.008270174,0.016909114,0.107856188,0.372524043,0.491561047,0.01702917,0.118995605,0.436373479,2.801668684,1.286287498,0.030502834,2.137093179,3.744665945,1.607477231,2.86E-06,0.212375008,0.014664353,0.04300363,0.105432775,1.80E-07,0.050413986,0.000365837,1.27E-07,1.13E-06,6.20E-07,1.87E-06,0.287640915,0.025614611,0.722533597,0.036526336,0.240755366,0.310413349,0.157626903,0.088882874,0.055098401,0.069852239,0.042108783,0.026424432,0.017571811,0.08825871,0.075485638,0.023060952,0.028116044,0.154315012,0.014871346,0.147184893,0.179756066,0.001695561,0.628590536,0.762085218,0.069517865,2.82E-06,3.43E-06,6.17E-12,0.022696007,0.000121744,9.93E-06,2.55E-13,1.54E-13,8.37E-05,1.00E-08,8.25E-10,0,0,0,1.23E-07,1.91E-13,1.64E-14,0,0,0.086698299,3.63E-13,0,0,0,0,0,0.399369467,0.620151583,0.007013884,0,0,0,0,0,0.086656901,0.211279536,0.014267244,1.71E-05,3.01E-05,1.64E-06,0,0,1.40E-07,1.04E-09,7.33E-11,0,4.95E-09,1.51E-10,4.36E-16,0,0,0,0.000525158,0.001537959,1.10E-09,0.000892172,0.007506847
8.76,0.32,-0.397940009,6.977,7.16E-05,6.39E-05,0.023052171,1.11E-11,132.1750444,24.80832699,6.07E-07,9.51E-07,3.44E-07,0.002064515,0.011554329,0.002089363,0.016662224,0.000305947,9.89E-06,1.16E-05,5.91E-06,4.00E-06,9.92E-06,0.002456017,0.000579494,0.000908448,0.000327018,0.297607261,0.005422696,0,2.97E-08,0.002112433,0.000205592,0.003513582,0.033730008,0.056200812,0.022418444,2.20E-05,0.001561469,0.085383346,0.19270754,0.006981467,0.001354563,0.624047982,0.210389693,0.000435897,2.01E-06,3.244795633,15.62166794,2.775863163,6.559088601,3.769675044,0.484450368,0.103154354,2.62E-05,0.020103453,0.107397182,0.041523864,0.14081937,0.033422188,0.264451637,0.474105103,0.006236037,0.039362782,0.050104722,0.000291451,2.51E-06,0.000205331,18.43297791,1,0.392136329,1.169966997,0.024639185,0.00164604,0.039686469,0,0.006173521,0.01626904,0.106381696,0.266815816,0.352088093,0.022941419,0.085231023,0.402830668,2.799568418,1.187452399,0.030071719,1.686056106,2.957635187,1.271579081,8.95E-06,0.225904417,0.014693767,0.043107388,0.10588982,5.50E-07,0.053624016,0.000361132,8.71E-08,7.71E-07,4.24E-07,1.28E-06,0.377538715,0.025601041,0.948305407,0.036503554,0.240521071,0.309888297,0.157425743,0.088797918,0.05505839,0.069697258,0.04202526,0.026378205,0.017543476,0.066866591,0.067120462,0.020099327,0.06858657,0.104315816,0.01004538,0.365955826,0.443132775,0.009976834,0.474898451,0.889883219,0.081172252,4.77E-05,5.79E-05,5.70E-11,0.025634044,0.000374143,3.05E-05,2.75E-12,1.66E-12,0.000265321,6.88E-07,5.66E-08,0,0,0,4.71E-07,1.76E-12,1.52E-13,0,0,0.072137598,1.93E-12,0,0,0,0,0,0.517644072,0.798902006,0.02269802,0,0,0,0,0,0.060545189,0.22012884,0.014877824,5.29E-05,9.28E-05,5.31E-06,0,0,3.02E-07,3.51E-09,2.48E-10,0,1.11E-08,8.59E-10,1.60E-15,9.83E-17,0,0,0.001379411,0.004039731,1.32E-08,0.00141197,0.006981467
8.76,0.32,-0.397940009,7.227,0.000198855,0.000262003,0.022753733,1.88E-10,132.0618916,23.77532579,6.17E-06,9.67E-06,3.50E-06,0.00245328,0.011916675,0.002483243,0.021149054,0.001090111,3.95E-05,3.19E-05,2.35E-05,1.59E-05,3.93E-05,0.002784077,0.001933099,0.003191921,0.001252037,0.351818384,0.010813279,0,1.75E-07,0.004180538,0.000370177,0.004802308,0.044224611,0.07374679,0.029383937,6.12E-05,0.003098925,0.075972605,0.155788072,0.006107042,0.001181712,0.500364628,0.168984432,0.000517391,1.18E-05,3.226481499,15.56485621,2.38862995,5.643806081,3.240749548,0.553029582,0.101464853,1.70E-05,0.019814832,0.081784457,0.040933447,0.107232316,0.025448809,0.264561337,0.474079711,0.01240052,0.046558229,0.059282159,0.000791433,6.11E-06,0.0005575,18.41719776,1,0.779003773,2.324201782,0.024306414,0.001719237,0.025997971,0,0.004480484,0.013958591,0.104889185,0.186607058,0.246247503,0.028001205,0.059611909,0.333713815,2.798154666,0.983702717,0.029637909,1.257173658,2.2072989,0.950125242,2.66E-05,0.232299692,0.013015314,0.038187641,0.094216684,1.48E-06,0.055144424,0.000343162,5.63E-08,4.98E-07,2.73E-07,8.28E-07,0.45737024,0.025610831,1.148895019,0.036513523,0.239205428,0.309876661,0.157411459,0.08881385,0.055074669,0.069701005,0.042030502,0.02638194,0.017545896,0.048774533,0.054120296,0.016007483,0.135587685,0.069681981,0.006705349,0.733092362,0.87796062,0.041183931,0.348172104,1.000602429,0.091267954,0.000283893,0.000344906,3.94E-10,0.028001522,0.000982054,8.01E-05,1.95E-11,1.18E-11,0.000755414,5.01E-06,4.12E-07,0,0,0,1.55E-06,1.69E-08,1.45E-09,0,0,0.058381686,1.44E-08,1.34E-14,7.77E-16,0,0,0,0.626747836,0.962903072,0.064361584,2.85E-13,0,0,0,0,0.04103808,0.225276642,0.015227813,0.000159038,0.000279349,1.47E-05,0,0,5.61E-07,1.09E-08,7.68E-10,0,2.09E-08,3.80E-09,8.37E-12,4.48E-16,0,0,0.002751324,0.008057643,7.18E-08,0.001929865,0.006107042
8.76,0.32,-0.397940009,7.477,0.000465657,0.000742367,0.022352885,1.51E-06,132.2002158,22.19291564,4.34E-05,6.82E-05,2.48E-05,0.002772297,0.01214848,0.002833556,0.025071098,0.002792928,0.000117076,7.68E-05,6.76E-05,4.58E-05,0.000113477,0.003072272,0.003644068,0.006604774,0.002939154,0.389830508,0.017098648,0,7.26E-07,0.006540976,0.000632641,0.005913477,0.052954993,0.088456167,0.035177427,0.000143398,0.004843204,0.061746969,0.119377261,0.005116168,0.000997524,0.393194947,0.133155589,0.000579413,5.75E-05,3.194312195,15.51799657,1.8643433,4.404557862,2.524693709,0.602393195,0.099787342,1.07E-05,0.019577223,0.059788612,0.040452612,0.078388244,0.018601536,0.264698788,0.474068431,0.019419476,0.051583825,0.065679553,0.001921539,1.30E-05,0.001353615,18.43648829,1,1.212880086,3.618675808,0.024009078,0.001726497,0.016517171,0,0.003222243,0.010920142,0.103710404,0.129305529,0.170627817,0.031476862,0.041306418,0.250961722,2.797403669,0.739795594,0.029290929,0.899796864,1.582079604,0.68228274,7.55E-05,0.23212404,0.010497366,0.030808735,0.076572716,3.57E-06,0.055100616,0.000318384,3.57E-08,3.16E-07,1.73E-07,5.24E-07,0.514378214,0.025632895,1.292039612,0.036542246,0.238681521,0.310169492,0.157525551,0.088891005,0.05511966,0.069793055,0.042084047,0.026414334,0.017566495,0.033717387,0.039402019,0.011476544,0.20958865,0.045680188,0.004391544,1.152034533,1.352789945,0.11329588,0.246200724,1.089760681,0.09938107,0.001347712,0.001635688,2.79E-09,0.029872405,0.002137275,0.000174303,1.10E-07,6.64E-08,0.001889196,3.07E-05,2.53E-06,6.72E-14,1.02E-13,0,4.21E-06,1.20E-07,1.03E-08,0,0,0.045740494,1.24E-07,1.56E-13,9.06E-15,0,0,0,0.708468228,1.081635244,0.156043293,1.01E-13,0,0,0,0,0.027240843,0.225909351,0.015265664,0.00045531,0.000800355,3.92E-05,0,0,9.33E-07,2.93E-08,2.07E-09,6.86E-16,3.33E-08,1.39E-08,4.06E-11,2.51E-15,0,0,0.0043506,0.01274297,3.17E-07,0.002376658,0.005116168
8.76,0.32,-0.397940009,7.727,0.000948345,0.001605379,0.02233641,2.26E-05,132.5620624,20.02577976,0.000222129,0.000350414,0.000128275,0.003037078,0.012439529,0.003142457,0.027997772,0.004750159,0.000333959,0.000180598,0.000173463,0.00011753,0.000290993,0.003331954,0.005487588,0.010154679,0.004609166,0.415308721,0.023923616,0,2.25E-06,0.008967855,0.001005411,0.006937619,0.061008912,0.102189688,0.040515595,0.000291827,0.006559835,0.048134946,0.089859962,0.004210376,0.00083937,0.302994908,0.103052196,0.00063641,0.000254806,3.149140675,15.40547422,1.382272438,3.261935073,1.863430936,0.640070019,0.098192234,6.92E-06,0.019402928,0.043335455,0.040105029,0.056817314,0.013480267,0.2648345,0.474124761,0.026342457,0.054815404,0.069611712,0.004232018,2.97E-05,0.002983323,18.48695099,1,1.598440484,4.768936983,0.023782304,0.001704519,0.010390516,0,0.002346595,0.008176321,0.102905792,0.090862508,0.119898154,0.033618714,0.029024825,0.179267982,2.79675366,0.528453215,0.029040738,0.634563972,1.118523234,0.483959262,0.00020648,0.227199236,0.008094208,0.02377021,0.059688097,8.05E-06,0.053930617,0.000298444,2.30E-08,2.03E-07,1.11E-07,3.37E-07,0.546530872,0.025651178,1.372883514,0.036569064,0.24024825,0.310407384,0.157622533,0.088956079,0.055159134,0.069872693,0.042129217,0.026440484,0.01758275,0.02234564,0.026792807,0.007589115,0.267071929,0.03027944,0.002905761,1.511521324,1.714417568,0.226887333,0.170028644,1.15537874,0.105327817,0.005105029,0.006185551,1.92E-05,0.031303947,0.003837365,0.000313243,7.75E-07,4.68E-07,0.00411585,0.00015528,1.28E-05,1.16E-12,1.72E-12,0,9.46E-06,6.48E-07,5.56E-08,0,0,0.034882241,8.56E-07,2.05E-12,1.21E-13,0,0,0,0.755283259,1.140388288,0.323806493,1.07E-12,0,0,0,0,0.018070337,0.221546785,0.014966264,0.001216709,0.002133959,0.000104217,0,0,1.44E-06,6.87E-08,4.87E-09,2.42E-15,4.76E-08,4.23E-08,1.49E-10,1.57E-11,1.17E-15,0,0.006086887,0.017831318,1.52E-06,0.002788701,0.004210376
8.76,0.32,-0.397940009,7.977,0.001746402,0.002976663,0.022908158,0.000190139,133.518192,17.37233531,0.000883347,0.001419458,0.000536112,0.003263985,0.012841481,0.003419138,0.029869851,0.006447828,0.001000289,0.000436448,0.00044318,0.000300029,0.000743228,0.003567879,0.008574772,0.015508255,0.00679532,0.43330662,0.031776567,0,5.86E-06,0.011608912,0.001471614,0.00790928,0.07013624,0.117916333,0.046555538,0.00053656,0.008250361,0.037066838,0.067680718,0.00345472,0.000706844,0.22896618,0.078496554,0.000702709,0.001067767,3.087898702,15.18608751,1.003173586,2.362429877,1.342586953,0.671678154,0.09652829,4.61E-06,0.019278089,0.031630389,0.039865363,0.041464978,0.009835551,0.264991184,0.474210611,0.03315916,0.056874499,0.071812791,0.008365123,7.61E-05,0.005907036,18.62029171,1,1.911492226,5.703157557,0.023616605,0.001666453,0.006474114,0,0.001738836,0.0060452,0.102404231,0.065167495,0.08599455,0.03475557,0.020817118,0.12569322,2.795992948,0.370540151,0.028863279,0.447154993,0.790992146,0.343837153,0.000543068,0.217974034,0.006142972,0.018057702,0.045956083,1.69E-05,0.051742266,0.000288424,1.53E-08,1.35E-07,7.35E-08,2.24E-07,0.555826254,0.025662125,1.396185286,0.03657958,0.2439205,0.310463215,0.157647059,0.088985414,0.055178715,0.069895817,0.042144574,0.026448469,0.017587754,0.014401987,0.017577817,0.004784421,0.300993749,0.02057381,0.001968617,1.780413528,1.917935567,0.370924828,0.115768553,1.198781856,0.109235454,0.01605706,0.019415932,0.00011857,0.032338516,0.005778811,0.000472736,3.77E-06,2.29E-06,0.007716942,0.000638179,5.31E-05,1.85E-11,2.65E-11,0,1.82E-05,2.75E-06,2.37E-07,8.74E-16,3.47E-16,0.026057381,5.02E-06,3.94E-08,2.30E-09,0,0,0,0.767494791,1.13992627,0.586792755,1.12E-11,0,0,0,0,0.012068601,0.211995512,0.01431832,0.002965026,0.005168456,0.000275993,0,0,2.10E-06,1.45E-07,1.03E-08,1.02E-14,6.43E-08,1.12E-07,4.84E-10,1.18E-10,6.61E-15,0,0.008083347,0.02368745,8.40E-06,0.003179516,0.00345472
8.76,0.32,-0.397940009,8.227,0.002990901,0.005060445,0.023527558,0.001313954,135.3535682,14.43585077,0.002576043,0.004404654,0.001828545,0.003448915,0.013298453,0.003652671,0.030751007,0.008111595,0.00294144,0.001064442,0.00114237,0.000772325,0.001914728,0.003759587,0.015122514,0.02622514,0.010808852,0.447874691,0.041255037,0,1.40E-05,0.014645782,0.00197436,0.008666645,0.081424672,0.137524373,0.05400364,0.000917165,0.009958729,0.028520408,0.051127649,0.002834687,0.000588717,0.169992201,0.059216171,0.000785162,0.004109905,3.004062134,14.83458989,0.721760042,1.695502405,0.957038867,0.698297153,0.094504745,3.16E-06,0.019185623,0.023291304,0.039701677,0.030531002,0.007239698,0.265150136,0.474327311,0.040039646,0.058319251,0.073040426,0.014645457,0.000199578,0.010368192,18.87625114,1,2.158845704,6.441245288,0.023490186,0.001604186,0.00393897,0,0.001302613,0.004461198,0.102125309,0.047409983,0.06256012,0.034879111,0.015144287,0.087608865,2.794975952,0.258251007,0.028729689,0.315712336,0.560867022,0.245170935,0.001329163,0.204231119,0.004640582,0.013658521,0.035353568,3.20E-05,0.048479137,0.000286267,1.05E-08,9.28E-08,5.01E-08,1.53E-07,0.54322111,0.02566619,1.364584687,0.036581958,0.248882101,0.31033732,0.157591317,0.088973742,0.055176784,0.069865462,0.042125959,0.02643897,0.017581893,0.009112505,0.011323931,0.002944722,0.313717015,0.01428149,0.001361043,1.969452749,1.984076433,0.53499935,0.078025478,1.223709866,0.111455219,0.043614325,0.052635513,0.000620792,0.033085272,0.007489926,0.00061452,1.57E-05,9.61E-06,0.012129533,0.002066619,0.000173651,2.16E-07,3.11E-07,1.38E-12,3.08E-05,9.60E-06,8.32E-07,8.97E-15,3.65E-15,0.019049136,2.44E-05,4.21E-07,2.49E-08,0,0,0,0.747140257,1.08699467,0.954211621,1.60E-07,7.81E-14,3.64E-15,0,0,0.008091772,0.197539971,0.013340049,0.006432796,0.011114,0.000715391,0,0,2.96E-06,2.85E-07,2.04E-08,5.50E-11,8.55E-08,2.77E-07,1.50E-09,5.65E-10,2.23E-11,0,0.010489406,0.030758157,4.68E-05,0.003484336,0.002834687
8.76,0.32,-0.397940009,8.477,0.004838078,0.008108081,0.0242711,0.006348358,138.3432424,11.39502441,0.004779619,0.009037101,0.004257482,0.003572923,0.01361876,0.003809081,0.030667951,0.009790414,0.007588269,0.002427608,0.002783007,0.001878865,0.004661707,0.003871525,0.028521606,0.047523832,0.018440562,0.462450593,0.052283522,0,3.18E-05,0.017850998,0.002422892,0.008887966,0.093752284,0.159235394,0.062095194,0.001481084,0.011644136,0.022012489,0.038529246,0.002316405,0.000478925,0.12464211,0.044448135,0.000875311,0.013651975,2.886139436,14.32291494,0.517520842,1.213106587,0.679011526,0.718072209,0.091736141,2.22E-06,0.019114492,0.017268741,0.0395888,0.022633939,0.005365197,0.265340286,0.474407945,0.046822998,0.059640615,0.074012688,0.022769788,0.000464344,0.016163019,19.29318763,1,2.349088252,7.00866908,0.023392234,0.001505597,0.002301458,0,0.000977314,0.003291095,0.102019464,0.034636463,0.045706978,0.033699804,0.011064869,0.060962567,2.793768891,0.179709038,0.028622247,0.223217192,0.398412329,0.175208423,0.002923971,0.185996612,0.003500183,0.010316206,0.027280699,5.36E-05,0.044152523,0.000287428,7.35E-09,6.51E-08,3.49E-08,1.07E-07,0.508652473,0.025664131,1.277709503,0.03657289,0.253801442,0.310077391,0.157488292,0.088942771,0.055166573,0.0697944,0.042089879,0.026417777,0.01756834,0.005676421,0.007234862,0.001794632,0.309207161,0.009987046,0.000947056,2.095990966,1.950410204,0.709037765,0.052047697,1.235094828,0.112445611,0.103959212,0.125253263,0.002868735,0.033683197,0.008572757,0.000705451,5.83E-05,3.60E-05,0.015710632,0.005128375,0.000431461,2.07E-06,2.90E-06,1.53E-11,4.63E-05,2.84E-05,2.48E-06,7.32E-11,2.98E-11,0.013549009,9.49E-05,3.28E-06,1.98E-07,4.35E-14,2.12E-14,0,0.695552529,0.989205168,1.423954562,1.48E-06,1.18E-12,5.60E-14,0,0,0.005400737,0.178539874,0.012056332,0.012365895,0.021150563,0.001795629,9.03E-14,0,4.02E-06,5.24E-07,3.77E-08,2.99E-10,1.14E-07,6.62E-07,4.59E-09,2.43E-09,1.65E-10,0,0.013284286,0.038994254,0.000224413,0.003574916,0.002316405
8.76,0.32,-0.397940009,8.727,0.007310881,0.012151089,0.025358285,0.014142557,143.2832227,8.65492449,0.007099659,0.013890743,0.006791083,0.003637208,0.01371805,0.003865286,0.029643263,0.011361244,0.016289862,0.004785854,0.00600055,0.004045547,0.010046097,0.003892807,0.049458186,0.080343321,0.02991159,0.481027899,0.06441226,0,6.81E-05,0.020560047,0.002746534,0.008570298,0.103928584,0.177787334,0.068739895,0.002235612,0.013238846,0.017326361,0.029241116,0.001899412,0.000383708,0.092583164,0.033813341,0.000961918,0.037225223,2.726478379,13.61656748,0.377171557,0.881798479,0.488286491,0.731913723,0.087732636,1.60E-06,0.019052599,0.013090578,0.039509443,0.017155733,0.004065155,0.265564691,0.474594929,0.053228525,0.061415941,0.075516874,0.031642987,0.000889401,0.02251333,19.98211153,1,2.491038563,7.432316213,0.023303175,0.00137982,0.001319,0,0.000740927,0.002462417,0.102057174,0.025698166,0.033911039,0.031212976,0.008209089,0.04318346,2.792390519,0.127300561,0.028521105,0.160435515,0.287990643,0.127551687,0.005623516,0.164955795,0.002681241,0.007916681,0.021467199,7.87E-05,0.039155114,0.000290708,5.31E-09,4.70E-08,2.51E-08,7.74E-08,0.456603254,0.025658261,1.146926279,0.036561285,0.258354261,0.309707936,0.157349754,0.088895387,0.055148096,0.06968936,0.04203447,0.026386529,0.017548935,0.003515773,0.004658915,0.001094499,0.29015102,0.007157797,0.000674292,2.171006915,1.840826998,0.875675118,0.035044205,1.237847879,0.112656094,0.214909354,0.258601947,0.011313427,0.034209295,0.008843785,0.000729643,0.000192765,0.000119808,0.017056658,0.009814923,0.000819602,1.43E-05,1.95E-05,1.41E-07,6.16E-05,7.15E-05,6.27E-06,8.73E-10,3.60E-10,0.00947573,0.000279452,1.87E-05,1.14E-06,6.02E-13,2.98E-13,0,0.620041969,0.859128281,1.944098524,1.12E-05,1.01E-08,4.80E-10,0,0,0.003649936,0.15642437,0.010563831,0.020987306,0.035549899,0.004258488,1.22E-12,0,5.17E-06,8.89E-07,6.43E-08,1.49E-09,1.54E-07,1.52E-06,1.33E-08,1.01E-08,7.58E-10,0,0.016346624,0.048061509,0.00086274,0.003450755,0.001899412
8.76,0.32,-0.397940009,8.977,0.010097333,0.016658103,0.026950103,0.021222998,150.707385,6.522777436,0.010232659,0.01981257,0.009579911,0.003641133,0.013570938,0.003802149,0.027935015,0.012700365,0.03004342,0.007849622,0.011232044,0.007560879,0.018792923,0.003809024,0.071610522,0.115421355,0.042305605,0.505843615,0.07703441,0,0.000131034,0.022130115,0.002916344,0.008083367,0.109291891,0.188558816,0.072193075,0.003086297,0.014680682,0.014360821,0.023023121,0.0015967,0.000313211,0.072431885,0.026949741,0.001040164,0.082273763,2.52625104,12.74812751,0.289836089,0.672938452,0.36704418,0.743676955,0.081915548,1.22E-06,0.018994464,0.010488837,0.039454355,0.013743894,0.003254876,0.265828418,0.474798278,0.059004233,0.063968593,0.07799327,0.03974744,0.001420089,0.028335565,21.01747657,1,2.596048775,7.745413757,0.023219235,0.001253609,0.000767305,0,0.000583276,0.001928791,0.102250606,0.019898687,0.026257915,0.028039585,0.006356334,0.032319716,2.790425878,0.095274451,0.028418786,0.120443608,0.218164055,0.097720447,0.009381264,0.144516409,0.002162717,0.006403372,0.017784854,0.000102649,0.034305098,0.000295202,4.05E-09,3.58E-08,1.90E-08,5.89E-08,0.399319753,0.025645331,1.003039404,0.036537974,0.263870898,0.30918696,0.157158881,0.088826573,0.05511452,0.069533596,0.041954626,0.026341861,0.017520353,0.002170243,0.003074212,0.000666787,0.259912436,0.005361653,0.000500127,2.199768426,1.66541231,1.003726888,0.024656077,1.236422188,0.112497739,0.376777508,0.453088251,0.036440279,0.034657162,0.008440858,0.000697688,0.000550241,0.000343948,0.016414951,0.015025871,0.001242356,7.16E-05,9.71E-05,1.20E-06,7.21E-05,0.000148544,1.31E-05,5.99E-09,2.51E-09,0.006701161,0.000615443,7.59E-05,4.71E-06,6.70E-12,3.37E-12,0,0.538336288,0.719072258,2.403082824,7.03E-05,2.13E-07,1.02E-08,0,0,0.002589282,0.134526179,0.009087093,0.031374968,0.052661287,0.009214821,2.76E-09,1.69E-16,6.22E-06,1.33E-06,9.70E-08,6.32E-09,2.00E-07,3.23E-06,3.43E-08,3.87E-08,3.12E-09,0,0.019518761,0.05750986,0.002728408,0.003259905,0.0015967
