LOGOHSUN,AGNFRAC,LOGZ,LOGQ,('C__3_977000A', 'N__3_991000A', 'H__1_102572A', 'BLND_103500A', 'INCI_121500A', 'H__1_121567A', 'N__5_123882A', 'BLND_124000A', 'N__5_124280A', 'SI_2_126474A', 'BLND_130400A', 'SI_2_130928A', 'C__2_133500A', 'BLND_139700A', 'BLND_140200A', 'BLND_140600A', 'N__4_148332A', 'N__4_148650A', 'BLND_148600A', 'SI_2_153343A', 'C__4_154819A', 'BLND_154900A', 'C__4_155078A', 'HE_2_164043A', 'BLND_166600A', 'AL_2_167079A', 'N__4_171860A', 'BLND_175000A', 'BLND_186000A', 'BLND_188800A', 'C__3_190668A', 'BLND_190900A', 'C__3_190873A', 'C__3_229690A', 'O__3_232095A', 'BLND_247100A', 'BLND_232600A', 'BLND_233500A', 'BLND_266500A', 'BLND_279800A', 'MG_2_280271A', 'NE_3_334218A', 'NE_5_342603A', 'BA_C_0', 'BAC__364600A', 'O__2_372603A', 'BLND_372700A', 'O__2_372881A', 'NE_3_386876A', 'HE_1_388863A', 'CA_2_393366A', 'HE_1_402620A', 'S__2_406860A', 'HE_1_447149A', 'BLND_407400A', 'S__2_407635A', 'H__1_410173A', 'H__1_434046A', 'BLND_436300A', 'HE_2_468564A', 'CA_B_468564A', 'AR_4_471126A', 'BLND_472000A', 'AR_4_474012A', 'INCI_486000A', 'H__1_486133A', 'O__3_495891A', 'O__3_500684A', 'HE_1_501568A', 'AR_3_519182A', 'N__1_520026A', 'FE14_530301A', 'O__1_557734A', 'N__2_575461A', 'HE_1_587564A', 'O__1_630030A', 'BLND_630000A', 'S__3_631206A', 'O__1_636378A', 'N__2_654805A', 'H__1_656281A', 'N__2_658345A', 'HE_1_667815A', 'S__2_671644A', 'BLND_672000A', 'S__2_673082A', 'AR_5_700583A', 'AR_3_713579A', 'O__2_731892A', 'O__2_731999A', 'BLND_732500A', 'AR_4_733215A', 'AR_3_775111A', 'BLND_844600A', 'CA_2_849802A', 'CA_2_854209A', 'CA_2_866214A', 'BLND_857900A', 'S__3_906862A', 'H__1_922897A', 'S__3_953062A', 'H__1_954593A', 'HE_1_108303m', 'H__1_187510m', 'H__1_128180m', 'H__1_109380m', 'H__1_100493m', 'H__1_405113m', 'H__1_262513m', 'H__1_216551m', 'H__1_194454m', 'C__2_157636m', 'N__2_121767m', 'N__2_205244m', 'N__3_573238m', 'O__1_631679m', 'O__1_145495m', 'O__3_518004m', 'O__3_883323m', 'O__4_258832m', 'NE_2_128101m', 'NE_3_155509m', 'NE_3_360036m', 'NE_5_143228m', 'NE_5_242065m', 'NE_6_764318m', 'NA_3_731706m', 'NA_4_903098m', 'NA_4_213162m', 'NA_6_143228m', 'NA_6_861836m', 'MG_4_448712m', 'MG_5_560700m', 'MG_5_135464m', 'MG_7_550177m', 'MG_7_900655m', 'MG_8_302765m', 'AL_5_290450m', 'AL_6_365932m', 'AL_6_911329m', 'AL_8_582933m', 'AL_8_369722m', 'SI_2_348046m', 'SI_6_196247m', 'SI_7_248071m', 'SI_7_651288m', 'SI_9_392820m', 'SI_9_258394m', 'SI10_143008m', 'S__3_187078m', 'S__3_334704m', 'S__4_105076m', 'S__8_991400A', 'S__9_125201m', 'S__9_375414m', 'S_11_191960m', 'S_11_139238m', 'AR_2_698337m', 'AR_3_898898m', 'AR_3_218253m', 'AR_5_789971m', 'AR_5_130985m', 'AR_6_452800m', 'AR10_553402A', 'AR11_259535m', 'CA_4_320610m', 'CA_5_415739m', 'CA_5_114792m', 'CA_8_232117m', 'SC_5_231119m', 'TI_6_171509m', 'V__7_130376m', 'CR_8_101065m', 'MN_9_796849A', 'NI12_423090A', 'O__3_166081A', 'O__3_166615A', 'O__5_121834A', 'SI_3_189203A', 'BLND_233500A_1') 
8.76,0.32,-0.397940009,8.727,0.007310881,0.012151089,0.025358285,0.014142557,143.2832227,8.65492449,0.007099659,0.013890743,0.006791083,0.003637208,0.01371805,0.003865286,0.029643263,0.011361244,0.016289862,0.004785854,0.00600055,0.004045547,0.010046097,0.003892807,0.049458186,0.080343321,0.02991159,0.481027899,0.06441226,0,6.81E-05,0.020560047,0.002746534,0.008570298,0.103928584,0.177787334,0.068739895,0.002235612,0.013238846,0.017326361,0.029241116,0.001899412,0.000383708,0.092583164,0.033813341,0.000961918,0.037225223,2.726478379,13.61656748,0.377171557,0.881798479,0.488286491,0.731913723,0.087732636,1.60E-06,0.019052599,0.013090578,0.039509443,0.017155733,0.004065155,0.265564691,0.474594929,0.053228525,0.061415941,0.075516874,0.031642987,0.000889401,0.02251333,19.98211153,1,2.491038563,7.432316213,0.023303175,0.00137982,0.001319,0,0.000740927,0.002462417,0.102057174,0.025698166,0.033911039,0.031212976,0.008209089,0.04318346,2.792390519,0.127300561,0.028521105,0.160435515,0.287990643,0.127551687,0.005623516,0.164955795,0.002681241,0.007916681,0.021467199,7.87E-05,0.039155114,0.000290708,5.31E-09,4.70E-08,2.51E-08,7.74E-08,0.456603254,0.025658261,1.146926279,0.036561285,0.258354261,0.309707936,0.157349754,0.088895387,0.055148096,0.06968936,0.04203447,0.026386529,0.017548935,0.003515773,0.004658915,0.001094499,0.29015102,0.007157797,0.000674292,2.171006915,1.840826998,0.875675118,0.035044205,1.237847879,0.112656094,0.214909354,0.258601947,0.011313427,0.034209295,0.008843785,0.000729643,0.000192765,0.000119808,0.017056658,0.009814923,0.000819602,1.43E-05,1.95E-05,1.41E-07,6.16E-05,7.15E-05,6.27E-06,8.73E-10,3.60E-10,0.00947573,0.000279452,1.87E-05,1.14E-06,6.02E-13,2.98E-13,0,0.620041969,0.859128281,1.944098524,1.12E-05,1.01E-08,4.80E-10,0,0,0.003649936,0.15642437,0.010563831,0.020987306,0.035549899,0.004258488,1.22E-12,0,5.17E-06,8.89E-07,6.43E-08,1.49E-09,1.54E-07,1.52E-06,1.33E-08,1.01E-08,7.58E-10,0,0.016346624,0.048061509,0.00086274,0.003450755,0.001899412
8.76,0.32,-0.397940009,8.977,0.010097333,0.016658103,0.026950103,0.021222998,150.707385,6.522777436,0.010232659,0.01981257,0.009579911,0.003641133,0.013570938,0.003802149,0.027935015,0.012700365,0.03004342,0.007849622,0.011232044,0.007560879,0.018792923,0.003809024,0.071610522,0.115421355,0.042305605,0.505843615,0.07703441,0,0.000131034,0.022130115,0.002916344,0.008083367,0.109291891,0.188558816,0.072193075,0.003086297,0.014680682,0.014360821,0.023023121,0.0015967,0.000313211,0.072431885,0.026949741,0.001040164,0.082273763,2.52625104,12.74812751,0.289836089,0.672938452,0.36704418,0.743676955,0.081915548,1.22E-06,0.018994464,0.010488837,0.039454355,0.013743894,0.003254876,0.265828418,0.474798278,0.059004233,0.063968593,0.07799327,0.03974744,0.001420089,0.028335565,21.01747657,1,2.596048775,7.745413757,0.023219235,0.001253609,0.000767305,0,0.000583276,0.001928791,0.102250606,0.019898687,0.026257915,0.028039585,0.006356334,0.032319716,2.790425878,0.095274451,0.028418786,0.120443608,0.218164055,0.097720447,0.009381264,0.144516409,0.002162717,0.006403372,0.017784854,0.000102649,0.034305098,0.000295202,4.05E-09,3.58E-08,1.90E-08,5.89E-08,0.399319753,0.025645331,1.003039404,0.036537974,0.263870898,0.30918696,0.157158881,0.088826573,0.05511452,0.069533596,0.041954626,0.026341861,0.017520353,0.002170243,0.003074212,0.000666787,0.259912436,0.005361653,0.000500127,2.199768426,1.66541231,1.003726888,0.024656077,1.236422188,0.112497739,0.376777508,0.453088251,0.036440279,0.034657162,0.008440858,0.000697688,0.000550241,0.000343948,0.016414951,0.015025871,0.001242356,7.16E-05,9.71E-05,1.20E-06,7.21E-05,0.000148544,1.31E-05,5.99E-09,2.51E-09,0.006701161,0.000615443,7.59E-05,4.71E-06,6.70E-12,3.37E-12,0,0.538336288,0.719072258,2.403082824,7.03E-05,2.13E-07,1.02E-08,0,0,0.002589282,0.134526179,0.009087093,0.031374968,0.052661287,0.009214821,2.76E-09,1.69E-16,6.22E-06,1.33E-06,9.70E-08,6.32E-09,2.00E-07,3.23E-06,3.43E-08,3.87E-08,3.12E-09,0,0.019518761,0.05750986,0.002728408,0.003259905,0.0015967
8.76,0.32,-0.397940009,9.227,0.012538488,0.020535942,0.029285797,0.030779025,160.709187,5.124821546,0.015319288,0.028797315,0.013478026,0.003601574,0.01338195,0.003655361,0.026118764,0.013698731,0.049720261,0.010609638,0.01823745,0.012241386,0.030478836,0.003639696,0.088756415,0.142354439,0.051587761,0.537407879,0.089477949,0,0.000218536,0.022661188,0.00294903,0.007784852,0.111058379,0.193155072,0.073314813,0.003831616,0.015992592,0.012915461,0.019458271,0.001413397,0.000270807,0.06143458,0.023125362,0.001115523,0.150889378,2.306709882,11.84357757,0.242967936,0.554423737,0.295724814,0.760118841,0.0739013,1.01E-06,0.01893892,0.009201682,0.039429718,0.012053864,0.002852336,0.266130339,0.475093568,0.064228113,0.067345758,0.081479338,0.045827063,0.00197573,0.032739515,22.41231624,1,2.68634487,8.01481653,0.02314041,0.001164371,0.000470656,0,0.000492071,0.001630358,0.102670062,0.01660223,0.021908014,0.0253517,0.005303469,0.026433615,2.788092758,0.077921827,0.028315777,0.096724158,0.178076166,0.081352008,0.013747733,0.129308948,0.001906471,0.005670409,0.01598256,0.000121731,0.030695682,0.000307918,3.35E-09,2.96E-08,1.57E-08,4.87E-08,0.35376008,0.025619863,0.888605934,0.03650191,0.274148242,0.30843076,0.156881584,0.08871783,0.055056527,0.069309719,0.041833546,0.026275032,0.017477717,0.001345256,0.002090134,0.000403403,0.223363044,0.004331906,0.000397423,2.177528263,1.429602192,1.057259714,0.018926573,1.234170622,0.112250646,0.558629471,0.672724467,0.094567272,0.035014083,0.007703052,0.000637458,0.001333372,0.000837751,0.014922252,0.019346375,0.001582243,0.000270664,0.000367562,7.20E-06,7.56E-05,0.000253073,2.24E-05,3.08E-08,1.31E-08,0.004962766,0.001052128,0.000225053,1.41E-05,6.55E-08,3.29E-08,3.55E-11,0.473820272,0.594358915,2.688428445,0.000335637,1.82E-06,8.88E-08,0,0,0.002018019,0.11754061,0.007939576,0.041447698,0.068881429,0.017827295,1.44E-07,3.87E-15,6.96E-06,1.73E-06,1.26E-07,2.33E-08,2.41E-07,5.94E-06,7.59E-08,1.27E-07,1.16E-08,3.84E-15,0.022636108,0.066836439,0.007523633,0.003146005,0.001413397
8.76,0.32,-0.397940009,9.477,0.014278186,0.023156563,0.032446575,0.045786132,172.8328976,4.342503838,0.022837047,0.042034939,0.019198307,0.003575211,0.013356986,0.003463173,0.024636707,0.014358272,0.073463629,0.012016681,0.025635089,0.017157973,0.042794307,0.003424748,0.098833977,0.159492095,0.058359268,0.571766463,0.100120337,0,0.000309461,0.022713391,0.002906386,0.007759658,0.111988049,0.195983236,0.073994772,0.004362422,0.017164198,0.012665256,0.017721067,0.00132437,0.000249911,0.056209801,0.021292585,0.001190672,0.235038798,2.095356654,11.01000042,0.222274783,0.491016225,0.253359061,0.783393502,0.064060749,9.03E-07,0.018898295,0.008884186,0.039470102,0.011634508,0.002750363,0.26645504,0.475413918,0.068857629,0.071044442,0.085281547,0.049815345,0.002463671,0.035687788,24.10307482,1,2.77575833,8.281671439,0.023080626,0.001122412,0.000304627,0,0.000446907,0.001488775,0.103469024,0.01497531,0.019761401,0.02373252,0.004783601,0.023583966,2.785509772,0.069521557,0.028240176,0.082327068,0.155695257,0.07336819,0.017925225,0.120303747,0.001853645,0.005549193,0.015655836,0.000134997,0.028557616,0.000336827,3.00E-09,2.65E-08,1.40E-08,4.35E-08,0.325963733,0.025583219,0.818789161,0.03644757,0.292037014,0.307473339,0.156529317,0.08856799,0.054977385,0.069023611,0.041682227,0.026188639,0.017422715,0.000838085,0.001439147,0.000241238,0.18516121,0.003776132,0.000337064,2.09382132,1.160753558,1.0350222,0.015921408,1.232457778,0.112017096,0.708120669,0.852649488,0.196638865,0.035282792,0.006972903,0.000577327,0.002708992,0.001707374,0.013571103,0.021957758,0.00177609,0.000787917,0.001073115,3.33E-05,7.41E-05,0.0003606,3.20E-05,1.19E-07,5.18E-08,0.003839827,0.001468443,0.000505291,3.21E-05,4.02E-07,2.05E-07,5.16E-12,0.43354496,0.491265198,2.811817918,0.001141749,1.05E-05,5.22E-07,6.76E-12,2.50E-12,0.001734387,0.106527242,0.007189095,0.049039379,0.080625752,0.030563509,1.32E-06,7.96E-12,7.41E-06,1.95E-06,1.43E-07,7.22E-08,2.63E-07,9.24E-06,1.43E-07,3.42E-07,3.79E-08,4.49E-14,0.025307274,0.074803934,0.01815594,0.003145027,0.00132437
8.76,0.32,-0.397940009,9.727,0.015350031,0.024621395,0.036025538,0.072426109,185.9585677,3.947495312,0.031037593,0.05714796,0.026109921,0.00357139,0.013538262,0.003242923,0.023630235,0.014592821,0.093713724,0.012202875,0.031214841,0.020860345,0.052076078,0.003185731,0.103571747,0.16979641,0.063840521,0.604741495,0.108773105,0,0.000373466,0.022853826,0.002829003,0.007971694,0.114117332,0.200491115,0.075627288,0.004687472,0.018287794,0.013340923,0.017027413,0.001293955,0.000241705,0.054295026,0.020619252,0.001270292,0.314197696,1.908697205,10.31565318,0.216037146,0.454415573,0.223493169,0.813242254,0.053482454,8.55E-07,0.018894098,0.009263327,0.039624967,0.012127869,0.002864586,0.266738102,0.475712117,0.073278864,0.074591481,0.088932048,0.052451112,0.002789669,0.037724797,25.9335655,1,2.875212073,8.578444504,0.02306947,0.001119564,0.000201741,0,0.000427784,0.001435396,0.104844183,0.014270917,0.018832039,0.02313778,0.004558889,0.022323868,2.783105634,0.065804983,0.028234217,0.071872489,0.141405483,0.069532994,0.02090142,0.116224663,0.001956335,0.005900973,0.016470667,0.000143834,0.02758907,0.000382856,2.84E-09,2.51E-08,1.33E-08,4.12E-08,0.313684258,0.025539334,0.78797214,0.036384052,0.319318689,0.30643361,0.156138941,0.088396285,0.0548799,0.068707027,0.041514867,0.026092062,0.017360925,0.000521564,0.00097915,0.000142691,0.147441736,0.00344946,0.000294843,1.936690776,0.888695419,0.964728994,0.014400393,1.231449237,0.111759979,0.792793999,0.950531297,0.329118671,0.035487097,0.006454148,0.000534333,0.004569158,0.0028774,0.012752031,0.022904277,0.001840254,0.001794267,0.002441111,0.0001211,7.11E-05,0.000444901,3.96E-05,3.57E-07,1.59E-07,0.00300375,0.001754442,0.000884856,5.69E-05,1.80E-06,9.36E-07,9.90E-09,0.412594875,0.401611751,2.843869988,0.0027452,4.18E-05,2.11E-06,9.53E-11,3.68E-11,0.001599473,0.100272346,0.006748817,0.053053844,0.086248772,0.045352264,1.01E-05,4.20E-10,7.68E-06,2.01E-06,1.47E-07,1.82E-07,2.66E-07,1.21E-05,2.27E-07,7.36E-07,1.08E-07,1.19E-10,0.027510492,0.081257255,0.035639789,0.003246674,0.001293955
8.76,0.32,-0.397940009,9.977,0.01603052,0.025501669,0.039731044,0.111206485,198.6218407,3.781545064,0.038031474,0.070190749,0.032157368,0.003578541,0.01386886,0.003002098,0.022988078,0.014540296,0.105741536,0.012301383,0.03446495,0.02303815,0.057501192,0.002932237,0.108059132,0.178798283,0.068268956,0.631568908,0.116938484,0,0.000401898,0.023399142,0.002749928,0.008331426,0.118144969,0.208130663,0.078769671,0.00489175,0.019491178,0.014878398,0.016883643,0.001295613,0.000240181,0.054072485,0.020554125,0.001358751,0.369165474,1.758559847,9.77825465,0.216385312,0.427105389,0.196456843,0.847925608,0.043751073,8.37E-07,0.018949452,0.01023176,0.039947544,0.013395327,0.00316371,0.26695279,0.475989509,0.078025751,0.077486886,0.091907487,0.054659037,0.002978922,0.039567954,27.69957082,1,2.98769671,8.91416309,0.02313877,0.00114144,0.000131154,0,0.000422279,0.001430329,0.106981402,0.014026705,0.018509776,0.023195041,0.004480734,0.021835956,2.781020505,0.064368145,0.028347163,0.062284216,0.129179781,0.066890796,0.022276586,0.115083453,0.002203529,0.006691941,0.018348593,0.000151402,0.027318073,0.000443133,2.77E-09,2.45E-08,1.30E-08,4.03E-08,0.311182642,0.025492132,0.781688126,0.03631855,0.356227945,0.3054268,0.155755842,0.0882165,0.054783023,0.068392942,0.041348593,0.025997139,0.017300429,0.000319661,0.000645494,8.32E-05,0.111540296,0.003172723,0.000253791,1.705913209,0.637863615,0.894325227,0.013595136,1.230805913,0.111382928,0.822794468,0.973819742,0.448707678,0.035664282,0.006196948,0.000512732,0.006341917,0.003988126,0.012447306,0.022983786,0.00184268,0.003179781,0.00429566,0.000336547,6.92E-05,0.000492942,4.39E-05,8.30E-07,3.78E-07,0.002286171,0.001892513,0.001237816,8.03E-05,5.93E-06,3.14E-06,7.26E-08,0.399179781,0.315441106,2.8327134,0.004753124,0.000114301,5.88E-06,1.44E-07,5.65E-08,0.001531664,0.096762041,0.006477349,0.054301383,0.087129232,0.056695279,5.63E-05,4.47E-09,7.87E-06,2.01E-06,1.47E-07,3.62E-07,2.63E-07,1.38E-05,3.03E-07,1.25E-06,2.53E-07,8.78E-10,0.029639962,0.087291369,0.053891273,0.003421745,0.001295613
8.76,0.32,0,6.477,8.13E-06,2.68E-06,0.026525914,0,168.4276892,24.54266223,2.10E-10,3.30E-10,1.20E-10,0.001462188,0.012346665,0.001536487,0.012609525,1.65E-05,1.10E-07,4.80E-07,1.44E-07,9.77E-08,2.42E-07,0.001886256,2.86E-05,4.43E-05,1.56E-05,0.161967733,0.000376572,0,2.54E-11,0.000308849,5.63E-05,0.000826021,0.01468266,0.024466682,0.009777555,2.52E-06,0.000126499,0.060745579,0.308031297,0.005990171,0.001207184,0.726599631,0.245019238,0.000150073,3.86E-11,3.20204339,16.21908241,2.301917294,5.449254745,3.136603188,0.228028711,0.108710272,4.31E-05,0.021392868,0.131355686,0.044223868,0.17231401,0.040955091,0.265291474,0.474473795,0.000504284,0.021562611,0.027654305,2.29E-05,1.29E-07,1.61E-05,21.16557276,1,0.039244722,0.117090756,0.026065182,0.000998933,0.138927867,0,0.008398267,0.026152478,0.11345986,0.417342947,0.550745255,0.009413495,0.133321478,0.783148501,2.8017718,2.30857771,0.032125513,2.30689644,4.038604546,1.731643441,7.94E-07,0.166924246,0.010494681,0.030749135,0.075349995,3.89E-08,0.039623008,0.000383621,1.43E-07,1.27E-06,6.99E-07,2.11E-06,0.182821947,0.025768049,0.459245368,0.036755149,0.245801675,0.313443694,0.158883249,0.089611691,0.055501309,0.0708041,0.042652527,0.026737043,0.017762294,0.17726729,0.152261631,0.047515277,0.017022535,0.19576126,0.018924634,0.043819716,0.05388147,0.000195486,0.802903424,0.538232727,0.049047819,1.05E-09,1.28E-09,0,0.017273109,3.39E-05,2.76E-06,1.90E-14,1.14E-14,2.39E-05,1.31E-11,1.07E-12,0,0,0,2.86E-08,1.85E-14,1.58E-15,0,0,0.098060073,7.97E-14,0,0,0,0,0,0.274735685,0.432409713,0.001760936,0,0,0,0,0,0.124132691,0.184293058,0.01238805,5.36E-06,9.52E-06,4.10E-10,0,0,5.66E-08,3.04E-10,2.14E-11,0,1.65E-09,3.44E-14,1.15E-16,0,0,0,9.53E-05,0.000278981,4.03E-12,0.000332568,0.005990171
8.76,0.32,0,6.727,3.03E-05,1.78E-05,0.026567836,1.13E-11,167.517767,23.89008586,2.87E-08,4.51E-08,1.64E-08,0.001983696,0.012961057,0.001998328,0.018083416,7.13E-05,8.90E-07,1.91E-06,1.09E-06,7.39E-07,1.83E-06,0.002298646,0.000168109,0.000262061,9.32E-05,0.230694279,0.001198058,0,2.05E-09,0.000958324,0.000107824,0.001498247,0.02429527,0.040489436,0.0161723,9.36E-06,0.000388526,0.067710712,0.294854809,0.005930476,0.001176448,0.620928064,0.20963437,0.000217304,9.77E-08,3.198154163,16.00186513,2.453484259,5.796700646,3.331832653,0.302164196,0.109817667,3.18E-05,0.021561887,0.114602695,0.044563784,0.150310319,0.035707625,0.265440396,0.474643856,0.001550696,0.030670161,0.039248159,7.44E-05,5.07E-07,5.23E-05,21.05122681,1,0.114493359,0.341608515,0.026332765,0.001167926,0.098273145,0,0.006537608,0.027591729,0.114290768,0.309280638,0.408110107,0.013790076,0.098797312,0.783098048,2.799723446,2.308389877,0.032343956,1.935813744,3.394861241,1.459143969,2.57E-06,0.184667331,0.011681513,0.034250892,0.083982378,1.29E-07,0.043837026,0.00039306,1.06E-07,9.35E-07,5.15E-07,1.56E-06,0.256365566,0.025730135,0.64398495,0.036698074,0.25186674,0.312470656,0.158510467,0.089439496,0.05541049,0.070511625,0.042492845,0.0266463,0.017705566,0.140087468,0.144049265,0.043534746,0.046280992,0.134916551,0.013026337,0.122478053,0.148940412,0.001389877,0.642827282,0.664758658,0.060600701,2.77E-06,3.37E-06,6.17E-12,0.020428337,0.000116198,9.45E-06,2.56E-13,1.54E-13,8.12E-05,1.02E-08,8.39E-10,0,0,0,1.15E-07,1.93E-13,1.65E-14,0,0,0.08407885,3.55E-13,0,0,0,0,0,0.376402868,0.586969804,0.006026626,0,0,0,0,0,0.091381805,0.196941827,0.013256906,1.67E-05,2.97E-05,1.49E-06,0,0,1.37E-07,1.04E-09,7.29E-11,0,4.36E-09,1.38E-10,4.19E-16,0,0,0,0.000304251,0.000890986,3.95E-10,0.000602984,0.005930476
8.76,0.32,0,6.977,9.97E-05,0.00010168,0.026391624,3.04E-10,167.0557676,22.59243819,1.16E-06,1.82E-06,6.61E-07,0.002535805,0.013542315,0.002503993,0.02486932,0.000298983,5.76E-06,6.67E-06,6.71E-06,4.55E-06,1.13E-05,0.002716737,0.000823013,0.001305679,0.000479749,0.299403521,0.003252092,0,4.82E-08,0.002567136,0.000207087,0.002442068,0.036661001,0.061129462,0.024396306,3.08E-05,0.001031459,0.069156271,0.263332585,0.005552705,0.001096367,0.511945611,0.173389347,0.00028596,1.58E-06,3.180547093,15.81919636,2.416797614,5.703107462,3.274219928,0.373985826,0.10966873,2.20E-05,0.021523266,0.094044832,0.044479364,0.12333002,0.029285508,0.265551743,0.474745855,0.004123721,0.039778084,0.050845012,0.000227207,1.64E-06,0.000159847,20.99316936,1,0.295054998,0.880319405,0.02633839,0.00130305,0.067347593,0,0.004876054,0.026958279,0.114068563,0.221861271,0.292768496,0.018769201,0.070871949,0.734374499,2.79799891,2.164769265,0.032267582,1.542507135,2.708751563,1.166212359,8.04E-06,0.198592182,0.011900074,0.03490684,0.085767886,4.00E-07,0.04714107,0.000392842,7.29E-08,6.45E-07,3.55E-07,1.07E-06,0.339223295,0.025714011,0.852130969,0.036667415,0.254629125,0.311891095,0.158284963,0.089340346,0.055363499,0.070339608,0.042401308,0.02659494,0.017673412,0.108523875,0.129689254,0.038306128,0.114677869,0.092370843,0.008906776,0.308360325,0.371420325,0.008309335,0.504601866,0.787512427,0.071801943,4.42E-05,5.38E-05,5.23E-11,0.023212969,0.000355707,2.90E-05,2.50E-12,1.51E-12,0.00025715,6.59E-07,5.39E-08,0,0,0,4.33E-07,1.60E-12,1.37E-13,0,0,0.070734054,1.72E-12,0,0,0,0,0,0.491036783,0.760735016,0.019281981,0,0,0,0,0,0.065551743,0.207237918,0.013961774,5.16E-05,9.12E-05,5.01E-06,0,0,2.88E-07,3.45E-09,2.43E-10,0,9.81E-09,7.48E-10,1.35E-15,8.45E-17,0,0,0.000826925,0.002421704,6.85E-09,0.000982619,0.005552705
8.76,0.32,0,7.227,0.000275242,0.000421653,0.02616983,1.89E-10,167.3025661,20.50582908,1.19E-05,1.87E-05,6.82E-06,0.003029129,0.01391046,0.00298163,0.032122555,0.001073514,2.59E-05,1.92E-05,2.86E-05,1.94E-05,4.81E-05,0.003103671,0.002568423,0.004359444,0.001780518,0.35494749,0.006836882,0,2.89E-07,0.005368533,0.000385651,0.003474965,0.049455632,0.082554517,0.032902977,8.50E-05,0.002145165,0.063271992,0.218723705,0.004894499,0.000972444,0.411375534,0.140440633,0.000346051,9.66E-06,3.144618942,15.65854129,2.138902271,5.04383852,2.891961332,0.435269936,0.108841571,1.44E-05,0.021401869,0.072470052,0.044233549,0.095028423,0.022558371,0.265674278,0.474708546,0.008596204,0.047156117,0.060256287,0.000624049,4.28E-06,0.000439092,21.02418345,1,0.607380287,1.812152744,0.026217683,0.001383788,0.044198221,0,0.003520249,0.023723865,0.113453448,0.154462537,0.203828243,0.023291904,0.049343225,0.624787231,2.796769117,1.841763818,0.03207952,1.161255098,2.04184732,0.880560105,2.40E-05,0.207062337,0.010834056,0.031794649,0.078462922,1.10E-06,0.04915374,0.000377172,4.79E-08,4.24E-07,2.33E-07,7.04E-07,0.41580756,0.025715387,1.044480843,0.036670199,0.255795356,0.311748081,0.158216912,0.089331021,0.055361788,0.070299001,0.042383659,0.026585092,0.017667405,0.080235732,0.106863217,0.030993673,0.232825898,0.061267945,0.00590166,0.632462986,0.752513087,0.035440152,0.384751261,0.899219578,0.081976427,0.000263873,0.000320647,3.65E-10,0.025457494,0.000927064,7.55E-05,1.78E-11,1.07E-11,0.000730481,4.80E-06,3.93E-07,0,0,0,1.40E-06,1.52E-08,1.30E-09,0,0,0.057622764,1.34E-08,1.23E-14,7.11E-16,0,0,0,0.599447603,0.923338793,0.054118894,2.47E-13,0,0,0,0,0.045547098,0.214320583,0.014442625,0.000153669,0.000271616,1.38E-05,0,0,5.27E-07,1.05E-08,7.37E-10,0,1.85E-08,3.25E-09,7.19E-12,3.75E-16,0,0,0.001739249,0.005093619,4.30E-08,0.001398304,0.004894499
8.76,0.32,0,7.477,0.000637027,0.001204265,0.025875008,1.61E-06,168.074466,17.70407176,8.45E-05,0.000133023,4.85E-05,0.003436149,0.014120475,0.003410337,0.038733303,0.002853681,8.73E-05,4.87E-05,8.91E-05,6.05E-05,0.000149568,0.003450345,0.004493128,0.008336452,0.003810738,0.394689295,0.01136478,0,1.22E-06,0.00884526,0.000680487,0.004446667,0.061102149,0.102190747,0.040640124,0.000196622,0.003507453,0.052974769,0.172623734,0.004129832,0.000836839,0.323288378,0.111889398,0.000397819,4.89E-05,3.087178164,15.4694457,1.723817513,4.061108602,2.323127057,0.485545589,0.107740208,9.35E-06,0.021281861,0.053655546,0.043992386,0.070352326,0.016697425,0.265799832,0.474737046,0.014089824,0.052394012,0.066887139,0.001530651,9.95E-06,0.001077305,21.12118475,1,0.98060915,2.925695296,0.02607182,0.001415177,0.028452281,0,0.002535426,0.019064012,0.112896044,0.107401433,0.141727431,0.02666387,0.034309866,0.48457766,2.796218623,1.428405498,0.03190424,0.840614312,1.480673679,0.640091631,6.77E-05,0.209959992,0.008997871,0.026419307,0.065690134,2.72E-06,0.049838678,0.000353617,3.11E-08,2.75E-07,1.50E-07,4.56E-07,0.473736852,0.025728851,1.190036781,0.03668452,0.257311092,0.311879719,0.158269342,0.089375363,0.05538814,0.070345873,0.042411434,0.026600632,0.017676647,0.056604504,0.079896109,0.022666968,0.370362006,0.040446538,0.003891398,1.020875008,1.188843002,0.100880816,0.284419565,0.996934891,0.090859521,0.001247919,0.001514487,2.60E-09,0.027329806,0.002001678,0.000162993,1.00E-07,6.03E-08,0.001817707,2.92E-05,2.39E-06,6.32E-14,9.66E-14,0,3.72E-06,1.08E-07,9.25E-09,0,0,0.045528167,1.15E-07,1.46E-13,8.47E-15,0,0,0,0.684100148,1.04552494,0.129692844,8.72E-14,0,0,0,0,0.031046977,0.21728399,0.01463993,0.000432439,0.000763954,3.61E-05,0,0,8.64E-07,2.76E-08,1.95E-09,6.27E-16,2.99E-08,1.18E-08,3.40E-11,2.10E-15,0,0,0.002891495,0.008468736,2.22E-07,0.001789572,0.004129832
